Index,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,yr_built,zipcode,clusters,cluster
467,325000,4,2.5,1850,7324,2,1997,98042,0,blush
468,340500,3,2,2270,28025,1,1947,98168,0,blush
469,342500,3,2.5,1810,5192,2,1993,98038,0,blush
470,290900,2,2,1610,17600,2,1930,98178,0,blush
471,868700,3,4.25,3840,6161,2,2000,98074,2,mauve
472,1199000,4,2.75,4110,8400,2,1928,98125,1,pink
473,1150000,4,3.25,4190,10259,2,2000,98074,1,pink
474,859900,4,2.75,3390,6298,2,2011,98074,2,mauve
475,520000,4,2.25,1890,3006,2,2003,98029,3,purple
476,460000,3,2.5,1610,2527,2,2005,98118,3,purple
477,438924,3,1.5,1050,4590,1,1949,98115,3,purple
478,315000,2,1,630,6550,1,1918,98126,0,blush
479,590000,4,2.75,2910,10650,1,1975,98033,3,purple
480,378500,4,1.75,1700,8640,1,1955,98006,0,blush
481,328500,3,2.5,1950,8130,2,1990,98042,0,blush
482,849950,3,3,2990,9773,2,1973,98005,2,mauve
483,525000,3,1.5,1350,6000,1,1950,98136,3,purple
484,1385000,4,3.25,4860,181319,2.5,1993,98074,1,pink
485,295000,4,2.5,2160,7725,1,1978,98023,0,blush
486,1067000,6,3.5,4860,11793,2,1998,98006,2,mauve
487,207950,2,2,890,5000,1,1917,98118,0,blush
488,699900,4,2.75,2810,7302,2,2002,98075,2,mauve
489,1280000,5,2.5,3400,9500,2,1977,98027,1,pink
490,452000,4,1.5,1580,7350,1,1963,98052,3,purple
491,370000,3,2,1680,5036,1,1987,98055,0,blush
492,232000,3,1.75,1300,11230,1,1968,98042,0,blush
493,669950,5,2.5,2820,14062,2,1960,98034,3,purple
494,397500,3,2,1510,6710,1,1972,98034,0,blush
495,490000,2,2.5,1230,1391,2,2004,98112,3,purple
496,725000,4,2,2110,4140,2,1925,98116,2,mauve
497,299000,3,2.75,3080,19635,1,1958,98032,0,blush
498,625000,2,1.5,1490,5750,1.5,1900,98116,3,purple
499,437500,3,2.5,2120,4500,2,2000,98065,3,purple
500,650000,4,2.5,3180,5438,2,2003,98065,3,purple
501,475000,2,1,1490,3825,1,1929,98117,3,purple
502,342000,3,2,1930,11947,1,1966,98042,0,blush
503,1197350,4,2.5,2770,7800,2,1999,98033,1,pink
504,280000,3,1.5,1670,11610,1,1963,98055,0,blush
505,240000,2,1.75,1330,7200,1,1993,98188,0,blush
506,529000,3,1,1210,3328,1.5,1924,98107,3,purple
507,442000,3,1,1190,5100,1,1941,98136,3,purple
508,615000,2,1,1540,6872,1,1946,98119,3,purple
509,1485000,4,3.75,4030,10800,2,2006,98033,1,pink
510,585000,4,1.75,2430,7559,1,1981,98052,3,purple
511,480000,4,2.5,2600,7787,2,2005,98059,3,purple
512,1095000,5,3.5,4410,57063,2,1990,98053,2,mauve
513,290000,4,1,1330,8184,1.5,1949,98133,0,blush
514,615000,3,1.75,1900,5000,1,1951,98116,3,purple
515,300000,2,1,1100,7680,1,1950,98133,0,blush
516,308000,3,1,1980,39150,1.5,1932,98030,0,blush
517,750000,3,2.5,2400,7745,2,2001,98033,2,mauve
518,2250000,4,2.25,4760,8036,2.5,1916,98112,4,dark purple
519,890000,4,3.25,3180,194278,2,2005,98059,2,mauve
520,288000,3,1,1190,7560,1,1958,98058,0,blush
521,190000,2,1,630,6000,1,1943,98178,0,blush
522,515000,5,3,2530,5105,1,2005,98133,3,purple
523,235000,4,1.5,1690,11054,1,1930,98055,0,blush
524,275000,2,1,940,5000,1,1951,98126,0,blush
525,727500,2,2,1240,9119,1,1952,98004,2,mauve
526,650000,4,2.5,3040,6587,2,2003,98053,3,purple
527,1600000,6,5,6050,230652,2,2001,98024,1,pink
528,365000,4,1,1590,7085,1.5,1944,98125,0,blush
529,662000,3,1.75,2500,36947,1,1984,98052,3,purple
530,270500,3,2.5,1780,7848,1,1978,98038,0,blush
531,200000,2,1.5,1360,1898,2,1978,98092,0,blush
532,970000,4,3.25,4740,76230,2,1987,98075,2,mauve
533,160000,3,1.5,1010,9600,1,1962,98198,0,blush
534,204000,3,1,1040,7405,1,1971,98010,0,blush
535,358000,3,2.25,1610,6655,2,1985,98058,0,blush
536,452000,4,1.75,1570,8268,1,1979,98011,3,purple
537,595000,2,2,1510,4000,1,1900,98103,3,purple
538,249000,3,2,1360,6082,1,1994,98042,0,blush
539,346900,4,2.5,1970,5106,2,1999,98055,0,blush
540,2125000,3,2.5,5403,24069,2,1976,98166,1,pink
541,280000,4,2.5,1560,4350,2,2003,98056,0,blush
542,318888,4,1.75,2320,12000,1,1973,98032,0,blush
543,530000,3,2.25,2120,40518,1,1967,98075,3,purple
544,375000,3,2.25,2120,18500,2,1983,98031,0,blush
545,910000,4,2.5,3350,29242,2,1988,98052,2,mauve
546,782000,4,2.5,2380,9614,2,1991,98006,2,mauve
547,259950,2,2,1070,649,2,2008,98106,0,blush
548,315000,4,2.75,2300,18360,1,1979,98058,0,blush
549,215000,2,1,1320,8865,1,1943,98168,0,blush
550,705000,3,1.75,2180,10221,1,1946,98040,2,mauve
551,1450000,3,3,4380,6320,2,1952,98199,1,pink
552,451000,3,1.75,1790,9813,2,1949,98155,3,purple
553,261000,2,1,750,8125,1,1943,98055,0,blush
554,396000,3,1.5,1300,8280,1,1956,98028,0,blush
555,725000,4,2.5,2990,29170,2,1999,98059,2,mauve
556,1950000,7,3.5,4640,15235,2,1965,98040,1,pink
557,238000,4,1,1400,7242,1.5,1959,98188,0,blush
558,750000,6,1.75,2750,9563,2,1973,98052,2,mauve
559,331500,4,2.5,2050,10271,2,1998,98042,0,blush
560,460000,4,3,2230,108900,1,1978,98065,3,purple
561,404950,4,2.25,2340,217014,1,1982,98092,0,blush
562,880000,3,2.5,2870,5163,2,2014,98103,2,mauve
563,863000,4,2.5,4120,22370,2,1997,98074,2,mauve
564,638700,3,1.75,2080,9162,1,1960,98005,3,purple
565,435000,3,2.5,1840,5680,2,2008,98053,3,purple
566,260000,3,1,1180,5350,1.5,1959,98178,0,blush
567,671500,5,2.75,2160,4000,1.5,1927,98105,3,purple
568,610000,3,1,1180,3400,1.5,1907,98109,3,purple
569,405000,2,0.75,1160,15029,1,1937,98014,0,blush
570,338900,4,2.5,1830,5612,2,2003,98038,0,blush
571,720000,4,4,3200,7708,2,2004,98075,2,mauve
572,442000,5,3,2560,5445,1.5,1927,98108,3,purple
573,650000,5,2.75,2550,5040,1.5,1902,98122,3,purple
574,263500,3,1.75,1330,9917,1,1981,98058,0,blush
575,300000,2,1,1220,75794,1,1963,98038,0,blush
576,266000,3,2.5,1805,3402,2,2009,98002,0,blush
577,930000,4,4,6050,84942,2.5,2009,98077,2,mauve
578,530000,4,2.5,2320,5493,2,2004,98028,3,purple
579,180000,3,1,1384,8960,1,1965,98023,0,blush
580,619000,3,2.5,2720,6439,2,2005,98065,3,purple
581,264000,3,1.5,1820,10608,1,1962,98003,0,blush
582,730000,2,2.25,2130,4920,1.5,1941,98116,2,mauve
583,439000,4,2.25,2060,10070,2,1975,98034,3,purple
584,268500,4,1.75,1420,7500,1,1981,98031,0,blush
585,330000,3,1.75,1510,15744,1,1985,98045,0,blush
586,640000,3,2.5,2160,4000,1.5,1903,98122,3,purple
587,900000,3,2.5,3180,12600,2,1978,98074,2,mauve
588,370000,3,2.25,2110,13300,2,1985,98038,0,blush
589,685000,3,2,2060,2900,1.5,1931,98144,2,mauve
590,505000,3,1.5,1830,217800,1,1981,98053,3,purple
591,265000,3,1.75,1820,32666,1,1966,98022,0,blush
592,290000,3,2.5,1610,2937,2,2006,98055,0,blush
593,296000,4,2.5,1780,3600,2,2006,98038,0,blush
594,360000,4,2.5,1840,9611,2,1996,98178,0,blush
595,240500,3,1.75,1460,10584,1,1997,98168,0,blush
596,372500,2,2.5,1400,2958,2,2007,98126,0,blush
597,595000,3,2.5,3370,14402,2,2004,98045,3,purple
598,515000,4,3,3590,8249,2,1997,98023,3,purple
599,1220000,4,2.25,3200,15367,2,1962,98040,1,pink
600,507000,2,1.75,1670,6460,1,2004,98053,3,purple
601,399950,4,2,2420,31465,1,1984,98092,0,blush
602,185000,3,1.75,1430,10816,2,1994,98010,0,blush
603,460000,3,1.75,1440,7070,1,1980,98052,3,purple
604,435500,3,2.25,1450,4789,2,1985,98029,3,purple
605,469000,4,2.75,3550,13938,1,1966,98188,3,purple
606,531000,2,3,1270,1175,2,2000,98103,3,purple
607,443500,2,1,940,6804,1,1949,98177,3,purple
608,223000,3,2,1670,6824,1,1990,98042,0,blush
609,590000,4,3.5,3100,15842,2,1996,98028,3,purple
610,340000,2,2.5,1100,1760,3,1997,98103,0,blush
611,650000,3,2,1870,3388,1,1925,98199,3,purple
612,533600,3,2.5,1930,5080,2,1990,98029,3,purple
613,695000,3,2.75,2540,4694,2,2005,98074,2,mauve
614,242000,3,1.75,1280,7524,1.5,1988,98031,0,blush
615,425000,3,2.25,1820,8814,1,1967,98125,3,purple
616,525000,3,2.25,1490,9414,2,1981,98052,3,purple
617,485000,3,2.5,1880,5502,2,1988,98029,3,purple
618,175000,3,1,1250,9775,1,1971,98045,0,blush
619,210000,3,2,1440,7210,1,1983,98092,0,blush
620,260000,3,2.5,1920,7415,2,1989,98031,0,blush
621,577000,3,2.5,2060,5750,1,1976,98116,3,purple
622,200000,3,1.5,1210,10588,1,1958,98002,0,blush
623,605000,2,1.75,1760,5000,1,1927,98117,3,purple
624,325000,3,1,990,6750,1,1947,98133,0,blush
625,289500,3,1,960,6400,1,1944,98178,0,blush
626,559950,3,2.5,1660,1458,3,2014,98144,3,purple
627,1042500,3,1.75,1900,9375,1,1941,98115,2,mauve
628,543500,3,2.25,1270,2790,1,1970,98199,3,purple
629,480000,4,2.25,3250,34293,2,1983,98042,3,purple
630,218000,3,1,960,9633,1,1982,98022,0,blush
631,565000,2,1.75,1330,6000,1,1914,98199,3,purple
632,426700,3,1.75,2080,7700,1,1968,98056,3,purple
633,650000,3,2.5,2690,11575,1,1957,98028,3,purple
634,542000,2,1,890,3060,1,1910,98105,3,purple
635,415000,3,1.75,1070,8000,1,1977,98052,3,purple
636,214000,3,1,1200,8316,1,1953,98002,0,blush
637,245000,3,1.5,1360,8910,2,1949,98188,0,blush
638,314500,3,2,2050,13303,1,1993,98003,0,blush
639,1120000,3,1.5,3000,5750,2,1924,98116,2,mauve
640,378000,2,2,1300,3850,1,1963,98136,0,blush
641,305000,4,2.5,2250,9091,1,1982,98001,0,blush
642,595000,5,2.75,3740,6750,1,1978,98028,3,purple
643,729500,3,2.5,1660,1091,3,2015,98116,2,mauve
644,430000,3,2.5,2360,6699,2,2003,98065,3,purple
645,240000,3,1.75,1760,6500,1,1987,98038,0,blush
646,545000,3,1.75,1680,6200,1.5,1916,98136,3,purple
647,530000,3,1.75,1320,2500,1,1918,98105,3,purple
648,157000,1,1,870,26326,1,1939,98198,0,blush
649,425000,4,1,1260,7645,1.5,1925,98146,3,purple
650,220000,3,1,1000,6020,1,1944,98166,0,blush
651,521000,4,1.75,2020,36400,1,1976,98077,3,purple
652,325000,3,1,1920,6862,1,1952,98118,0,blush
653,597500,3,2,2150,5400,1.5,1911,98126,3,purple
654,337000,3,2.5,1470,3976,2,1999,98065,0,blush
655,1000000,3,2.5,3180,10492,2,1991,98052,2,mauve
656,3070000,3,2.5,3930,55867,1,1957,98034,4,dark purple
657,495000,3,1,990,6000,1,1943,98105,3,purple
658,748000,4,3.5,2770,3330,2,2001,98052,2,mauve
659,888000,3,1.5,1250,8710,1,1953,98004,2,mauve
660,269900,3,1.75,1140,22267,1,1986,98045,0,blush
661,496500,4,2.5,2250,14440,1,1967,98027,3,purple
662,475000,3,2.5,1640,5097,2,1969,98155,3,purple
663,312000,3,1.5,1255,1374,3,2004,98125,0,blush
664,323000,3,1,1290,12231,1,1976,98072,0,blush
665,331000,3,1.75,1300,9079,1,1986,98059,0,blush
666,306000,3,1.5,1220,1086,3,2007,98133,0,blush
667,655000,4,2.5,2630,4000,3,2002,98117,3,purple
668,290000,3,1.5,1950,15954,1,1959,98003,0,blush
669,1250000,4,3.25,3160,5000,2,1965,98105,1,pink
670,460000,3,1.75,1550,4708,1,1949,98115,3,purple
671,435000,4,2.5,1700,6380,1,1940,98115,3,purple
672,664000,4,2.75,2510,11880,1,1978,98006,3,purple
673,865000,4,1.75,1800,4180,2,1921,98102,2,mauve
674,385000,3,1.75,1800,18000,1,1968,98058,0,blush
675,497000,3,2.25,1870,9315,1,1975,98034,3,purple
676,280000,2,1,1010,3000,1,1925,98045,0,blush
677,188000,2,1.5,1120,17487,1,1924,98178,0,blush
678,478500,3,1,2090,4755,1,1969,98136,3,purple
679,1145000,4,3.5,4370,18361,2,2001,98065,1,pink
680,222000,3,2,1440,7187,1,1981,98023,0,blush
681,799000,4,3,2580,209523,2,1984,98053,2,mauve
682,609900,4,2.5,3190,7399,2,2006,98038,3,purple
683,413000,4,3.5,2380,5809,2,1995,98106,3,purple
684,400000,4,1,1420,4875,1.5,1930,98115,0,blush
685,802541,5,2.75,2990,6768,2,2014,98006,2,mauve
686,320000,3,2.5,2680,7757,2,1990,98023,0,blush
687,507000,4,2.5,2730,7649,2,2006,98065,3,purple
688,387500,3,1,1220,8329,1,1946,98115,0,blush
689,396000,3,1,1500,12616,1,1967,98072,0,blush
690,373000,3,1.75,1830,11788,1,1958,98055,0,blush
691,1484900,5,2.5,4570,19252,2,1965,98040,1,pink
692,359900,4,2.25,2470,7698,2,1983,98058,0,blush
693,410000,2,1,800,4342,1,1927,98115,3,purple
694,690000,4,2.5,2900,23488,2,1992,98053,2,mauve
695,245000,3,2,1410,5760,1,1985,98030,0,blush
696,700000,5,2.5,2830,25958,1,1979,98075,2,mauve
697,268000,4,1.75,1680,9966,1,1977,98198,0,blush
698,225000,3,1.75,1760,26055,1,1979,98042,0,blush
699,980000,4,2.25,2240,11034,2,1976,98004,2,mauve
700,795000,2,1,1380,5000,1.5,1905,98106,2,mauve
701,195000,2,1,820,5100,1,1953,98118,0,blush
702,480000,4,2,2180,10575,1,1950,98005,3,purple
703,485000,4,2,1400,3600,1,1900,98119,3,purple
704,130000,2,1,880,9000,1,1928,98188,0,blush
705,325000,2,1,1060,5703,1,1946,98198,0,blush
706,440000,3,1.75,1530,7245,1,1984,98034,3,purple
707,550000,4,1.75,2480,14782,1,1958,98155,3,purple
708,310000,3,1.75,1490,7150,1,1967,98059,0,blush
709,530000,3,2.5,3660,39478,2,1989,98022,3,purple
710,390000,4,2.5,2340,8548,2,1993,98031,0,blush
711,243000,3,1.75,1450,12125,1,1981,98001,0,blush
712,639000,4,2.5,2210,9875,2,1990,98074,3,purple
713,215000,4,1,1130,7400,1,1969,98003,0,blush
714,405000,5,1.75,1550,10500,1,1961,98011,0,blush
715,250000,4,1.75,1710,7140,1,1968,98032,0,blush
716,405500,3,1.5,1010,8108,1,1954,98155,0,blush
717,452000,6,2.25,2660,13579,2,1937,98125,3,purple
718,730000,6,2.25,2660,13579,2,1937,98125,2,mauve
719,267000,3,2,1300,9644,1,1994,98010,0,blush
720,289950,3,2.5,1670,6186,2,2002,98038,0,blush
721,565000,2,1,960,4080,1,1911,98103,3,purple
722,1578000,4,3.25,4670,51836,2,1988,98005,1,pink
723,636000,3,2.5,2140,2770,2,2007,98052,3,purple
724,350000,5,3,2520,5500,1,2004,98178,0,blush
725,320000,3,1.5,1650,9380,1,1978,98058,0,blush
726,210000,2,1.75,1440,5680,1,1978,98198,0,blush
727,245000,2,1,1050,5900,1,1950,98126,0,blush
728,328000,3,1.75,1470,7650,1,1983,98059,0,blush
729,985000,4,2.25,4230,37769,2,1989,98077,2,mauve
730,501000,3,1.75,1970,7972,1,1976,98055,3,purple
731,315000,3,2.25,1540,17424,2,1992,98045,0,blush
732,403000,3,2.75,2090,8354,2,2012,98019,0,blush
733,550000,3,2,2380,17950,2,1934,98155,3,purple
734,347500,4,2.5,2156,3562,2,2012,98030,0,blush
735,365000,4,2.25,2070,8893,2,1986,98058,0,blush
736,588000,3,1,1910,8167,1,1951,98117,3,purple
737,605000,3,1.75,1920,7400,1,1977,98006,3,purple
738,1300000,3,3.25,3400,5979,2,1937,98105,1,pink
739,233000,3,2,1400,9177,1,1974,98001,0,blush
740,360000,4,2.5,2210,17715,2,1997,98030,0,blush
741,459000,2,1.75,1170,4887,1,1929,98117,3,purple
742,740000,3,2,2100,72745,1,1995,98077,2,mauve
743,305000,3,1,1160,9750,1,1967,98077,0,blush
744,395000,3,1,1500,4000,1,1925,98117,0,blush
745,560000,4,2.5,2940,6000,2,2000,98011,3,purple
746,650000,4,1.75,2010,5070,1,1963,98116,3,purple
747,449950,3,2.5,2170,4912,2,2003,98028,3,purple
748,517500,3,1.5,1430,5200,1,1940,98117,3,purple
749,435000,4,1.5,1510,6460,1,1970,98034,3,purple
750,329999,3,1,1150,6908,1,1952,98155,0,blush
751,950000,3,1.75,2150,4200,1,1960,98116,2,mauve
752,447000,3,1,1370,6001,1,1944,98108,3,purple
753,699800,2,2.5,2380,6600,1,2010,98053,2,mauve
754,850000,3,1.75,1370,3850,1,1911,98112,2,mauve
755,316500,3,1.75,1600,14250,1,1979,98023,0,blush
756,942500,5,3.5,3750,9612,1,1981,98006,2,mauve
757,1310000,2,2.25,3950,3938,2,1991,98116,1,pink
758,856600,4,2.25,2400,13430,1,1964,98005,2,mauve
759,405600,5,1.5,2830,4000,2.5,1918,98118,0,blush
760,565000,4,2.5,2440,22594,2,1996,98053,3,purple
761,400000,3,2.25,1190,1149,2,2008,98116,0,blush
762,330000,3,2,1400,218252,1,1997,98019,0,blush
763,374950,4,2.75,2730,4683,2,2005,98038,0,blush
764,405300,3,2.75,2390,7939,1,1983,98056,0,blush
765,560000,3,2.25,2060,31400,2,1984,98074,3,purple
766,824000,4,2.25,2490,9864,1,1961,98004,2,mauve
767,260000,3,1.75,1100,10968,1,1984,98042,0,blush
768,760000,4,2.5,2430,6099,1,1965,98115,2,mauve
769,405000,3,2.5,3170,12750,2,1995,98023,0,blush
770,429900,4,2.5,2640,8625,2,1987,98058,3,purple
771,341500,3,1.5,1130,7223,1,1961,98056,0,blush
772,465250,5,2,1940,7642,1.5,1957,98177,3,purple
773,450000,2,2,1100,3000,1.5,1912,98117,3,purple
774,390000,3,1,1200,10800,1,1955,98006,0,blush
775,420000,3,2.25,2000,8030,1,1963,98008,3,purple
776,269950,3,2.5,1890,4838,2,2002,98168,0,blush
777,493000,4,2,1910,2874,1,1910,98122,3,purple
778,370000,4,2.5,2710,5880,2,1998,98092,0,blush
779,2250000,5,4.25,4860,9453,1.5,1905,98112,4,dark purple
780,305000,3,1,1250,23680,1,1967,98059,0,blush
781,400000,3,1.75,1590,8219,1.5,1938,98034,0,blush
782,320000,3,1.5,1240,1221,2,2009,98133,0,blush
783,715000,4,1,2000,4800,2,1911,98103,2,mauve
784,650000,6,2.75,3610,10003,1.5,1966,98008,3,purple
785,218000,5,1.75,1930,8040,1,1966,98023,0,blush
786,500000,2,1,1280,5400,1,1964,98117,3,purple
787,460000,4,2,2090,40419,1,1984,98027,3,purple
788,232500,3,1.5,1940,9887,1,1969,98003,0,blush
789,408200,3,2.5,1800,5761,2,1990,98106,0,blush
790,522000,3,1.75,1730,8400,1,1980,98052,3,purple
791,675000,4,2.5,2810,11120,2,1982,98074,2,mauve
792,1355000,4,3.5,3550,11000,1,1999,98006,1,pink
793,249950,4,1,1330,7980,1.5,1952,98168,0,blush
794,210000,2,1,750,34133,1,1950,98168,0,blush
795,429950,4,1,1760,7216,1,1947,98133,3,purple
796,737500,4,2.5,3200,36276,2,1993,98053,2,mauve
797,710000,4,2,1740,9000,1,1958,98033,2,mauve
798,470000,3,2.5,2100,4700,2,1999,98065,3,purple
799,1100000,4,3.5,4270,40097,1,1993,98077,2,mauve
800,650000,3,2,1340,2720,1.5,1913,98103,3,purple
801,1216000,4,2.5,3190,8684,1,1967,98006,1,pink
802,422120,3,2.5,1630,4534,2,1987,98034,3,purple
803,625000,5,2.5,2990,15085,2,2007,98011,3,purple
804,385200,4,1,1550,7740,1.5,1954,98126,0,blush
805,500000,3,2.25,1690,4964,2,1989,98029,3,purple
806,308000,4,2.25,1960,12243,2,1989,98042,0,blush
807,565000,3,2.75,2390,9966,1,1977,98006,3,purple
808,581000,3,2.5,2600,4438,2,2004,98053,3,purple
809,361000,3,2,1950,8698,1,1999,98042,0,blush
810,345000,3,1,1250,7210,1,1964,98008,0,blush
811,419000,2,2.25,1180,1253,2,2008,98122,3,purple
812,347000,3,2.5,1680,4308,2,2004,98056,0,blush
813,625000,4,2.25,2220,36085,2,1989,98075,3,purple
814,2400000,4,4.25,4890,15188,2,1999,98040,4,dark purple
815,379000,3,3.25,2660,17852,2.5,2014,98010,0,blush
816,310000,3,1.5,1150,3323,2,1988,98029,0,blush
817,250000,2,2,1130,5500,1,1941,98030,0,blush
818,682000,5,2.75,2760,5000,2,2005,98059,2,mauve
819,246500,3,2,1430,8919,1,1992,98022,0,blush
820,325000,3,1,1490,57381,1.5,1932,98092,0,blush
821,310950,4,2.5,2030,4997,2,2004,98031,0,blush
822,1100000,3,2,3010,5000,2,1931,98199,2,mauve
823,287500,3,1,1810,7200,1,1954,98133,0,blush
824,431000,3,1,1810,7200,1,1954,98133,3,purple
825,226000,3,1,970,5000,1,1968,98118,0,blush
826,825000,3,1.75,2010,3090,1.5,1926,98103,2,mauve
827,175000,4,1,1300,6030,1.5,1947,98168,0,blush
828,465750,3,1.5,1260,10350,1,1959,98008,3,purple
829,659000,4,2.25,2610,24931,2,1983,98075,3,purple
830,595000,3,1.75,1910,5753,1,1941,98115,3,purple
831,350000,3,2.25,1780,16290,2,1987,98058,0,blush
832,270000,4,2.25,1900,8600,1,1975,98023,0,blush
833,662500,6,2.25,2450,25600,1,1957,98008,3,purple
834,249900,3,1.75,1380,14000,1,1939,98001,0,blush
835,324500,3,1.75,1920,11340,1,1977,98023,0,blush
836,430000,2,1.75,1350,4003,1,2004,98053,3,purple
837,419950,2,1.75,1350,4003,1,2004,98053,3,purple
838,285000,4,1.75,2510,7440,1,1962,98032,0,blush
839,332000,4,2.5,2470,7780,2,2002,98092,0,blush
840,282000,4,1.75,1660,10725,1,1956,98168,0,blush
841,320000,3,1,1340,5175,1,1987,98133,0,blush
842,428750,3,1,1620,30736,1.5,1911,98006,3,purple
843,330000,3,2.25,2300,35287,2,1977,98022,0,blush
844,456500,4,3.5,2000,2309,3,2008,98177,3,purple
845,352000,3,2.25,1640,11050,1,1972,98059,0,blush
846,664000,4,2,1530,4080,1.5,1912,98105,3,purple
847,628000,3,1.75,4000,11894,1,1987,98011,3,purple
848,512000,3,1.75,1610,12555,1,1977,98052,3,purple
849,254000,3,2,2070,9000,1,1969,98023,0,blush
850,535800,4,2.5,1900,5790,2,1994,98029,3,purple
851,287653,3,1,1050,16050,1,1960,98038,0,blush
852,438000,3,2.5,1520,1304,2,2006,98136,3,purple
853,450000,4,1.75,2390,23899,1,1949,98028,3,purple
854,327000,5,2.75,2400,8050,2,1998,98092,0,blush
855,370500,4,2.5,1790,6120,2,2005,98059,0,blush
856,265000,3,2.5,1720,6271,2,1993,98038,0,blush
857,450000,4,2.75,2980,13260,1,1979,98056,3,purple
858,425000,3,1,1520,213444,1.5,1988,98027,3,purple
859,166600,3,1.75,1150,8690,1,1977,98042,0,blush
860,245000,1,0.75,380,15000,1,1963,98168,0,blush
861,565000,3,1,910,5212,1,1951,98115,3,purple
862,539900,3,1.75,1650,10150,1,1976,98033,3,purple
863,910000,3,3.5,2480,3200,2,2010,98144,2,mauve
864,280000,4,2.5,2050,7416,2,1990,98092,0,blush
865,275000,3,2.25,1420,8549,2,1989,98038,0,blush
866,467000,3,2.5,3460,6590,2,2001,98056,3,purple
867,457500,3,2.5,1500,4445,2,1996,98029,3,purple
868,381156,2,1,1320,3090,1,1908,98118,0,blush
869,289999,5,2.5,2180,8240,1,1977,98092,0,blush
870,642450,3,1.75,1830,4160,1,1919,98144,3,purple
871,469950,3,2.25,1620,8701,1,1962,98007,3,purple
872,795000,3,2,2920,13650,1,1975,98033,2,mauve
873,785000,4,2.5,3300,10514,2,1984,98074,2,mauve
874,860000,3,2.25,3060,12095,2,1983,98006,2,mauve
875,1095000,0,0,3064,4764,3.5,1990,98102,2,mauve
876,147500,3,1,1530,8498,1,1959,98031,0,blush
877,390000,3,2,1910,11576,1,1978,98011,0,blush
878,229000,3,1,1020,8100,1,1954,98198,0,blush
879,185000,3,1,1150,8100,1,1932,98168,0,blush
880,414900,3,1.5,1260,9570,1,1941,98115,3,purple
881,200000,4,2,1920,4822,1,1914,98136,0,blush
882,225000,4,2.25,1800,9350,1,1969,98092,0,blush
883,720000,3,1.75,2040,4000,2,1924,98105,2,mauve
884,930000,4,2.5,2200,4000,2,1908,98119,2,mauve
885,1270000,5,2.5,3200,17204,1,1952,98004,1,pink
886,700000,5,3.25,2400,3118,2,1928,98122,2,mauve
887,466000,2,1.5,1140,1058,3,2005,98103,3,purple
888,374000,3,1.5,1330,10640,1,1976,98011,0,blush
889,480000,3,2.5,1940,10035,2,1994,98072,3,purple
890,740000,3,2.5,3000,25341,2,1995,98053,2,mauve
891,1010000,4,1,1820,5400,1.5,1923,98102,2,mauve
892,395000,4,2.5,2910,5000,2,2002,98042,0,blush
893,340000,2,1,1090,6771,1,1954,98106,0,blush
894,209000,3,2,1230,1340,2,2003,98106,0,blush
895,431650,5,2.5,1710,7700,1.5,1962,98007,3,purple
896,980000,5,2.5,3160,11470,1,1971,98040,2,mauve
897,660000,3,2.5,2680,28243,2,1993,98077,3,purple
898,730000,4,2.25,2190,9009,2,1977,98033,2,mauve
899,291500,3,1.75,1260,9600,1,1988,98042,0,blush
900,905000,4,3.5,2970,14486,2,1997,98040,2,mauve
901,800000,4,2.5,2570,50308,1.5,1993,98077,2,mauve
902,839900,4,3.5,3810,13592,1,2013,98056,2,mauve
903,200000,1,1.5,1010,1157,2,2007,98126,0,blush
904,300000,3,2,1480,6698,1,1979,98058,0,blush
905,530000,3,1.75,1250,6041,1.5,1942,98115,3,purple
906,314950,3,2.25,1654,8479,2,1995,98038,0,blush
